IMSI,MRTime,Longitude,Latitude,Num_connected,RNCID_1,CellID_1,AsuLevel_1,SignalLevel_1,RSSI_1,RNCID_2,CellID_2,AsuLevel_2,SignalLevel_2,RSSI_2,RNCID_3,CellID_3,AsuLevel_3,SignalLevel_3,RSSI_3,RNCID_4,CellID_4,AsuLevel_4,SignalLevel_4,RSSI_4,RNCID_5,CellID_5,AsuLevel_5,SignalLevel_5,RSSI_5,RNCID_6,CellID_6,AsuLevel_6,SignalLevel_6,RSSI_6,RNCID_7,CellID_7,AsuLevel_7,SignalLevel_7,RSSI_7
4.60012E+14,1.50926E+12,121.2143031,31.28184872,6,6188,27378,20,4,-73,6188,25105,19,4,-75,6188,27377,12,4,-89,6188,25089,18,4,-77,6182,41139,14,4,-85,6188,27394,22,4,-69,,,,,
4.60012E+14,1.50926E+12,121.2145625,31.28185082,6,6188,27378,20,4,-73,6188,25105,19,4,-75,6188,27377,12,4,-89,6188,25089,18,4,-77,6182,41139,14,4,-85,6188,27394,22,4,-69,,,,,
4.60012E+14,1.50926E+12,121.2145625,31.28185082,7,6188,27378,19,4,-75,6188,25105,18,4,-77,6188,27377,12,4,-89,6188,25089,18,4,-77,6182,41139,14,4,-85,6188,27394,21,4,-71,0,-1,12,4,-89
4.60012E+14,1.50926E+12,121.2146321,31.28186686,7,6188,27378,19,4,-75,6188,25105,18,4,-77,6188,27377,12,4,-89,6188,25089,18,4,-77,6182,41139,14,4,-85,6188,27394,21,4,-71,0,-1,12,4,-89
4.60012E+14,1.50926E+12,121.2146321,31.28186686,6,6188,27378,18,4,-77,6188,25105,18,4,-77,6188,27377,12,4,-89,6188,25089,18,4,-77,6182,41139,14,4,-85,6188,27394,21,4,-71,,,,,
4.60012E+14,1.50926E+12,121.2147488,31.28190567,6,6188,27378,18,4,-77,6188,25105,18,4,-77,6188,27377,12,4,-89,6188,25089,18,4,-77,6182,41139,14,4,-85,6188,27394,21,4,-71,,,,,
4.60012E+14,1.50926E+12,121.2147488,31.28190567,6,6188,27394,17,4,-79,6188,27377,12,4,-89,6188,25089,18,4,-77,6182,41139,14,4,-85,6188,27378,17,4,-79,0,-1,12,4,-89,,,,,
4.60012E+14,1.50926E+12,121.2148298,31.28196217,6,6188,27394,17,4,-79,6188,27377,12,4,-89,6188,25089,18,4,-77,6182,41139,14,4,-85,6188,27378,17,4,-79,0,-1,12,4,-89,,,,,
4.60012E+14,1.50926E+12,121.2148298,31.28196217,5,6188,27394,16,4,-81,6188,25089,18,4,-77,6182,41139,14,4,-85,6188,27378,17,4,-79,6188,25105,18,4,-77,,,,,,,,,,
4.60012E+14,1.50926E+12,121.2149218,31.28199418,5,6188,27394,16,4,-81,6188,25089,18,4,-77,6182,41139,14,4,-85,6188,27378,17,4,-79,6188,25105,18,4,-77,,,,,,,,,,
4.60012E+14,1.50926E+12,121.2149218,31.28199418,6,6188,27394,15,4,-83,6188,25089,17,4,-79,6182,41139,14,4,-85,6188,27378,16,4,-81,6188,25105,18,4,-77,0,-1,13,4,-87,,,,,
4.60012E+14,1.50926E+12,121.2150301,31.28206027,6,6188,27394,15,4,-83,6188,25089,17,4,-79,6182,41139,14,4,-85,6188,27378,16,4,-81,6188,25105,18,4,-77,0,-1,13,4,-87,,,,,
4.60012E+14,1.50926E+12,121.2150301,31.28206027,7,6188,27394,16,4,-81,6188,25089,17,4,-79,6182,41139,14,4,-85,6188,27378,16,4,-81,6188,25105,18,4,-77,0,-1,13,4,-87,6188,25859,12,4,-89
4.60012E+14,1.50926E+12,121.2151272,31.28213241,7,6188,27394,16,4,-81,6188,25089,17,4,-79,6182,41139,14,4,-85,6188,27378,16,4,-81,6188,25105,18,4,-77,0,-1,13,4,-87,6188,25859,12,4,-89
4.60012E+14,1.50926E+12,121.2151272,31.28213241,6,6188,25105,18,4,-77,6182,41139,14,4,-85,6188,27378,16,4,-81,0,-1,13,4,-87,6188,25763,12,4,-89,6188,27394,16,4,-81,,,,,
4.60012E+14,1.50926E+12,121.2152442,31.28222451,6,6188,25105,18,4,-77,6182,41139,14,4,-85,6188,27378,16,4,-81,0,-1,13,4,-87,6188,25763,12,4,-89,6188,27394,16,4,-81,,,,,
4.60012E+14,1.50926E+12,121.2152442,31.28222451,7,6188,25105,18,4,-77,6182,41139,13,4,-87,6188,27378,16,4,-81,0,-1,12,4,-89,6188,25763,12,4,-89,6188,27394,16,4,-81,6188,25089,17,4,-79
4.60012E+14,1.50926E+12,121.2153138,31.28232344,7,6188,25105,18,4,-77,6182,41139,13,4,-87,6188,27378,16,4,-81,0,-1,12,4,-89,6188,25763,12,4,-89,6188,27394,16,4,-81,6188,25089,17,4,-79
4.60012E+14,1.50926E+12,121.2153854,31.28242081,7,6188,25105,18,4,-77,6182,41139,13,4,-87,6188,27378,16,4,-81,0,-1,12,4,-89,6188,25763,12,4,-89,6188,27394,16,4,-81,6188,25089,17,4,-79
4.60012E+14,1.50926E+12,121.2153854,31.28242081,7,6188,25105,17,4,-79,6182,41139,13,4,-87,6188,27378,16,4,-81,0,-1,13,4,-87,6188,25763,13,4,-87,6188,27394,16,4,-81,6188,25089,17,4,-79
4.60012E+14,1.50926E+12,121.2154423,31.28249592,7,6188,25105,17,4,-79,6182,41139,13,4,-87,6188,27378,16,4,-81,0,-1,13,4,-87,6188,25763,13,4,-87,6188,27394,16,4,-81,6188,25089,17,4,-79
4.60012E+14,1.50926E+12,121.2154423,31.28249592,7,6188,25105,18,4,-77,6182,41139,12,4,-89,6188,27378,16,4,-81,0,-1,13,4,-87,6188,25763,13,4,-87,6188,27394,16,4,-81,6188,25089,16,4,-81
4.60012E+14,1.50926E+12,121.2155195,31.2825602,7,6188,25105,18,4,-77,6182,41139,12,4,-89,6188,27378,16,4,-81,0,-1,13,4,-87,6188,25763,13,4,-87,6188,27394,16,4,-81,6188,25089,16,4,-81
4.60012E+14,1.50926E+12,121.2155195,31.2825602,7,6188,25105,18,4,-77,6182,41139,12,4,-89,6188,27378,16,4,-81,0,-1,13,4,-87,6188,25763,13,4,-87,6188,27394,15,4,-83,6188,25089,16,4,-81
4.60012E+14,1.50926E+12,121.2155818,31.28263544,7,6188,25105,18,4,-77,6182,41139,12,4,-89,6188,27378,16,4,-81,0,-1,13,4,-87,6188,25763,13,4,-87,6188,27394,15,4,-83,6188,25089,16,4,-81
4.60012E+14,1.50926E+12,121.2155818,31.28263544,6,6188,25105,18,4,-77,6188,27378,16,4,-81,6188,25763,13,4,-87,6188,27394,15,4,-83,6188,25089,14,4,-85,6188,25859,13,4,-87,,,,,
4.60012E+14,1.50926E+12,121.2156478,31.28273745,6,6188,25105,18,4,-77,6188,27378,16,4,-81,6188,25763,13,4,-87,6188,27394,15,4,-83,6188,25089,14,4,-85,6188,25859,13,4,-87,,,,,
4.60012E+14,1.50926E+12,121.2156478,31.28273745,6,6188,25105,18,4,-77,6188,27378,16,4,-81,6188,25763,12,4,-89,6188,27394,15,4,-83,6188,25089,14,4,-85,6188,25859,13,4,-87,,,,,
4.60012E+14,1.50926E+12,121.2157393,31.28288062,6,6188,25105,18,4,-77,6188,27378,16,4,-81,6188,25763,12,4,-89,6188,27394,15,4,-83,6188,25089,14,4,-85,6188,25859,13,4,-87,,,,,
4.60012E+14,1.50926E+12,121.2157393,31.28288062,6,6188,25105,17,4,-79,6188,27378,16,4,-81,6188,25763,12,4,-89,6188,27394,15,4,-83,6188,25089,14,4,-85,6188,25859,13,4,-87,,,,,
4.60012E+14,1.50926E+12,121.2157592,31.28295906,6,6188,25105,17,4,-79,6188,27378,16,4,-81,6188,25763,12,4,-89,6188,27394,15,4,-83,6188,25089,14,4,-85,6188,25859,13,4,-87,,,,,
4.60012E+14,1.50926E+12,121.2158406,31.28303646,6,6188,25105,17,4,-79,6188,27378,15,4,-83,6188,25763,12,4,-89,6188,27394,15,4,-83,6188,25089,13,4,-87,6188,25859,14,4,-85,,,,,
4.60012E+14,1.50926E+12,121.2159319,31.2831351,6,6188,25105,16,4,-81,6188,27378,15,4,-83,6188,25763,13,4,-87,6188,27394,14,4,-85,6188,25089,13,4,-87,6188,25859,14,4,-85,,,,,
4.60012E+14,1.50926E+12,121.2159849,31.2832012,7,6188,25105,17,4,-79,6188,27378,14,4,-85,6188,25763,13,4,-87,6188,27394,14,4,-85,6188,25089,13,4,-87,6188,25859,14,4,-85,6182,41139,13,4,-87
4.60012E+14,1.50926E+12,121.2160459,31.28328067,7,6188,25105,20,4,-73,6188,27378,14,4,-85,6188,25763,13,4,-87,6188,27394,14,4,-85,6188,25089,13,4,-87,6188,25859,14,4,-85,6182,41139,13,4,-87
4.60012E+14,1.50926E+12,121.2160979,31.28336043,7,6188,25105,20,4,-73,6188,27378,13,4,-87,6188,25763,13,4,-87,6188,27394,14,4,-85,6188,25089,12,4,-89,6188,25859,14,4,-85,6182,41139,14,4,-85
4.60012E+14,1.50926E+12,121.2161655,31.28344552,7,6188,25105,19,4,-75,6188,27378,13,4,-87,6188,25763,13,4,-87,6188,27394,14,4,-85,6188,25089,12,4,-89,6188,25859,13,4,-87,6182,41139,14,4,-85
4.60012E+14,1.50926E+12,121.2163205,31.28360392,7,6188,25105,20,4,-73,6188,27378,14,4,-85,6188,25763,13,4,-87,6188,27394,14,4,-85,6188,25089,13,4,-87,6188,25859,13,4,-87,6182,41139,15,4,-83
4.60012E+14,1.50926E+12,121.2163381,31.28362609,6,6188,25105,20,4,-73,6188,27378,14,4,-85,6188,25763,14,4,-85,6188,27394,15,4,-83,6188,25859,13,4,-87,6182,41139,15,4,-83,,,,,
4.60012E+14,1.50926E+12,121.2164073,31.28369636,7,6188,25105,18,4,-77,6188,27378,14,4,-85,6188,25763,14,4,-85,6188,27394,15,4,-83,6188,25859,13,4,-87,6182,41139,15,4,-83,0,-1,13,4,-87
4.60012E+14,1.50926E+12,121.2164706,31.28375342,7,6188,25105,17,4,-79,6188,27378,14,4,-85,6188,25763,13,4,-87,6188,27394,16,4,-81,6188,25859,13,4,-87,6182,41139,15,4,-83,0,-1,13,4,-87
4.60012E+14,1.50926E+12,121.216492,31.28380097,7,6188,25105,17,4,-79,6188,27378,14,4,-85,6188,25763,13,4,-87,6188,27394,16,4,-81,6188,25859,13,4,-87,6182,41139,16,4,-81,0,-1,13,4,-87
4.60012E+14,1.50926E+12,121.2164842,31.28383788,7,6188,25105,17,4,-79,6188,27378,14,4,-85,6188,25763,13,4,-87,6188,27394,15,4,-83,6188,25859,12,4,-89,6182,41139,16,4,-81,0,-1,13,4,-87
4.60012E+14,1.50926E+12,121.2164724,31.28390793,7,6188,25105,17,4,-79,6188,27378,15,4,-83,6188,25763,13,4,-87,6188,27394,15,4,-83,6188,25859,12,4,-89,6182,41139,17,4,-79,0,-1,14,4,-85
4.60012E+14,1.50926E+12,121.2164724,31.28390793,7,6188,25105,15,4,-83,6188,27378,16,4,-81,6188,27394,15,4,-83,6188,25859,12,4,-89,6182,41139,17,4,-79,0,-1,14,4,-85,6188,25089,13,4,-87
4.60012E+14,1.50926E+12,121.2164233,31.28399094,7,6188,25105,15,4,-83,6188,27378,16,4,-81,6188,27394,15,4,-83,6188,25859,12,4,-89,6182,41139,17,4,-79,0,-1,14,4,-85,6188,25089,13,4,-87
4.60012E+14,1.50926E+12,121.2164233,31.28399094,7,6188,25105,13,4,-87,6188,27378,16,4,-81,6188,27394,13,4,-87,6188,25859,12,4,-89,6182,41139,17,4,-79,0,-1,14,4,-85,6188,25089,13,4,-87
4.60012E+14,1.50926E+12,121.2164304,31.2841901,7,6188,25105,13,4,-87,6188,27378,16,4,-81,6188,27394,13,4,-87,6188,25859,12,4,-89,6182,41139,17,4,-79,0,-1,14,4,-85,6188,25089,13,4,-87
4.60012E+14,1.50926E+12,121.2164304,31.2841901,7,6188,25105,14,4,-85,6188,27378,15,4,-83,6188,27394,13,4,-87,6188,25859,12,4,-89,6182,41139,17,4,-79,0,-1,14,4,-85,6188,25089,12,4,-89
4.60012E+14,1.50926E+12,121.2164136,31.28426968,7,6188,25105,14,4,-85,6188,27378,15,4,-83,6188,27394,13,4,-87,6188,25859,12,4,-89,6182,41139,17,4,-79,0,-1,14,4,-85,6188,25089,12,4,-89
4.60012E+14,1.50926E+12,121.2164136,31.28426968,7,6188,25105,14,4,-85,6188,27378,15,4,-83,6188,27394,13,4,-87,6188,25859,12,4,-89,6182,41139,18,4,-77,0,-1,13,4,-87,6188,25089,12,4,-89
4.60012E+14,1.50926E+12,121.2164064,31.28439004,7,6188,25105,14,4,-85,6188,27378,15,4,-83,6188,27394,13,4,-87,6188,25859,12,4,-89,6182,41139,18,4,-77,0,-1,13,4,-87,6188,25089,12,4,-89
4.60012E+14,1.50926E+12,121.2164064,31.28439004,5,6182,41139,15,4,-83,6188,27394,13,4,-87,0,-1,13,4,-87,6188,25089,12,4,-89,6188,25105,14,4,-85,,,,,,,,,,
4.60012E+14,1.50926E+12,121.2164235,31.28453327,5,6182,41139,15,4,-83,6188,27394,13,4,-87,0,-1,13,4,-87,6188,25089,12,4,-89,6188,25105,14,4,-85,,,,,,,,,,
4.60012E+14,1.50926E+12,121.2164235,31.28453327,5,6182,41139,15,4,-83,6188,27394,13,4,-87,6188,25089,12,4,-89,6188,25105,14,4,-85,0,-1,11,3,-91,,,,,,,,,,
4.60012E+14,1.50926E+12,121.2164266,31.28457687,5,6182,41139,15,4,-83,6188,27394,13,4,-87,6188,25089,12,4,-89,6188,25105,14,4,-85,0,-1,11,3,-91,,,,,,,,,,
4.60012E+14,1.50926E+12,121.2164266,31.28457687,4,6182,41139,15,4,-83,6188,27394,14,4,-85,6188,25105,15,4,-83,6188,27378,14,4,-85,,,,,,,,,,,,,,,
4.60012E+14,1.50926E+12,121.2164323,31.28466684,4,6182,41139,15,4,-83,6188,27394,14,4,-85,6188,25105,15,4,-83,6188,27378,14,4,-85,,,,,,,,,,,,,,,
4.60012E+14,1.50926E+12,121.2164323,31.28466684,3,6188,25105,20,4,-73,6188,27394,14,4,-85,6188,27378,14,4,-85,,,,,,,,,,,,,,,,,,,,
4.60012E+14,1.50926E+12,121.2164033,31.284857,3,6188,25105,20,4,-73,6188,27394,14,4,-85,6188,27378,14,4,-85,,,,,,,,,,,,,,,,,,,,
4.60012E+14,1.50926E+12,121.2164033,31.284857,4,6188,25105,20,4,-73,6188,27394,14,4,-85,6188,27378,14,4,-85,0,-1,13,4,-87,,,,,,,,,,,,,,,
4.60012E+14,1.50926E+12,121.2163976,31.28498758,4,6188,25105,20,4,-73,6188,27394,14,4,-85,6188,27378,14,4,-85,0,-1,13,4,-87,,,,,,,,,,,,,,,
4.60012E+14,1.50926E+12,121.2163976,31.28498758,6,6188,25105,19,4,-75,6188,27394,14,4,-85,6188,27378,14,4,-85,0,-1,13,4,-87,6182,41139,15,4,-83,0,-1,14,4,-85,,,,,
4.60012E+14,1.50926E+12,121.2164169,31.28513522,6,6188,25105,19,4,-75,6188,27394,14,4,-85,6188,27378,14,4,-85,0,-1,13,4,-87,6182,41139,15,4,-83,0,-1,14,4,-85,,,,,
4.60012E+14,1.50926E+12,121.2164169,31.28513522,7,6188,25105,20,4,-73,6188,27394,13,4,-87,6188,27378,14,4,-85,0,-1,13,4,-87,6182,41139,16,4,-81,6188,25089,14,4,-85,6188,25106,12,4,-89
4.60012E+14,1.50926E+12,121.2163964,31.2852147,7,6188,25105,20,4,-73,6188,27394,13,4,-87,6188,27378,14,4,-85,0,-1,13,4,-87,6182,41139,16,4,-81,6188,25089,14,4,-85,6188,25106,12,4,-89
4.60012E+14,1.50926E+12,121.2163964,31.2852147,7,6188,25105,20,4,-73,6188,27394,13,4,-87,6188,27378,13,4,-87,0,-1,13,4,-87,6182,41139,17,4,-79,6188,25089,13,4,-87,6188,25090,13,4,-87
4.60012E+14,1.50926E+12,121.2163057,31.28529194,7,6188,25105,20,4,-73,6188,27394,13,4,-87,6188,27378,13,4,-87,0,-1,13,4,-87,6182,41139,17,4,-79,6188,25089,13,4,-87,6188,25090,13,4,-87
4.60012E+14,1.50926E+12,121.2163057,31.28529194,7,6188,25105,19,4,-75,6188,27394,13,4,-87,6188,27378,13,4,-87,0,-1,14,4,-85,6182,41139,17,4,-79,6188,25089,13,4,-87,6188,25090,14,4,-85
4.60012E+14,1.50926E+12,121.2162533,31.28538157,7,6188,25105,19,4,-75,6188,27394,13,4,-87,6188,27378,13,4,-87,0,-1,14,4,-85,6182,41139,17,4,-79,6188,25089,13,4,-87,6188,25090,14,4,-85
4.60012E+14,1.50926E+12,121.2162533,31.28538157,7,6188,25105,18,4,-77,6188,27394,13,4,-87,6188,27378,14,4,-85,0,-1,14,4,-85,6182,41139,17,4,-79,6188,25089,14,4,-85,6188,25090,14,4,-85
4.60012E+14,1.50926E+12,121.2161829,31.28546393,7,6188,25105,18,4,-77,6188,27394,13,4,-87,6188,27378,14,4,-85,0,-1,14,4,-85,6182,41139,17,4,-79,6188,25089,14,4,-85,6188,25090,14,4,-85
4.60012E+14,1.50926E+12,121.2161829,31.28546393,7,6188,25105,18,4,-77,6188,27394,14,4,-85,6188,27378,14,4,-85,0,-1,15,4,-83,6182,41139,17,4,-79,6188,25089,14,4,-85,6188,25090,14,4,-85
4.60012E+14,1.50926E+12,121.2161278,31.28554475,7,6188,25105,18,4,-77,6188,27394,14,4,-85,6188,27378,14,4,-85,0,-1,15,4,-83,6182,41139,17,4,-79,6188,25089,14,4,-85,6188,25090,14,4,-85
4.60012E+14,1.50926E+12,121.2161278,31.28554475,7,6188,25105,19,4,-75,6188,27394,14,4,-85,6188,27378,13,4,-87,0,-1,15,4,-83,6182,41139,17,4,-79,6188,25089,14,4,-85,6188,25090,15,4,-83
4.60012E+14,1.50926E+12,121.2160539,31.285585,7,6188,25105,19,4,-75,6188,27394,14,4,-85,6188,27378,13,4,-87,0,-1,15,4,-83,6182,41139,17,4,-79,6188,25089,14,4,-85,6188,25090,15,4,-83
4.60012E+14,1.50926E+12,121.2160539,31.285585,7,6188,25105,22,4,-69,6188,27394,15,4,-83,0,-1,16,4,-81,6182,41139,17,4,-79,6188,25090,15,4,-83,0,-1,15,4,-83,0,-1,14,4,-85
4.60012E+14,1.50926E+12,121.2160132,31.2856268,7,6188,25105,22,4,-69,6188,27394,15,4,-83,0,-1,16,4,-81,6182,41139,17,4,-79,6188,25090,15,4,-83,0,-1,15,4,-83,0,-1,14,4,-85
4.60012E+14,1.50926E+12,121.2160132,31.2856268,7,6188,25105,24,4,-65,6188,27394,15,4,-83,0,-1,16,4,-81,6182,41139,18,4,-77,6188,25090,14,4,-85,6188,25763,15,4,-83,0,-1,15,4,-83
4.60012E+14,1.50926E+12,121.2159124,31.28566726,7,6188,25105,24,4,-65,6188,27394,15,4,-83,0,-1,16,4,-81,6182,41139,18,4,-77,6188,25090,14,4,-85,6188,25763,15,4,-83,0,-1,15,4,-83
4.60012E+14,1.50926E+12,121.2159124,31.28566726,7,6188,25105,25,4,-63,6188,27394,15,4,-83,0,-1,17,4,-79,6182,41139,18,4,-77,6188,25090,14,4,-85,6188,25763,16,4,-81,6188,25633,15,4,-83
4.60012E+14,1.50926E+12,121.2157696,31.28576877,7,6188,25105,25,4,-63,6188,27394,15,4,-83,0,-1,17,4,-79,6182,41139,18,4,-77,6188,25090,14,4,-85,6188,25763,16,4,-81,6188,25633,15,4,-83
4.60012E+14,1.50926E+12,121.2157696,31.28576877,7,6188,25105,24,4,-65,6188,27394,15,4,-83,0,-1,17,4,-79,6182,41139,18,4,-77,6188,25763,16,4,-81,6188,25633,15,4,-83,6188,25089,15,4,-83
4.60012E+14,1.50926E+12,121.2156974,31.28580491,7,6188,25105,24,4,-65,6188,27394,15,4,-83,0,-1,17,4,-79,6182,41139,18,4,-77,6188,25763,16,4,-81,6188,25633,15,4,-83,6188,25089,15,4,-83
4.60012E+14,1.50926E+12,121.2156974,31.28580491,7,6188,25105,21,4,-71,6188,27394,17,4,-79,0,-1,19,4,-75,6182,41139,18,4,-77,6188,25763,15,4,-83,6188,25633,15,4,-83,6188,25089,15,4,-83
4.60012E+14,1.50926E+12,121.2156437,31.28584405,7,6188,25105,21,4,-71,6188,27394,17,4,-79,0,-1,19,4,-75,6182,41139,18,4,-77,6188,25763,15,4,-83,6188,25633,15,4,-83,6188,25089,15,4,-83
4.60012E+14,1.50926E+12,121.2156437,31.28584405,7,6188,25105,20,4,-73,6188,27394,17,4,-79,0,-1,19,4,-75,6182,41139,19,4,-75,6188,25763,15,4,-83,6188,25633,16,4,-81,6188,25089,16,4,-81
4.60012E+14,1.50926E+12,121.2155602,31.28590361,7,6188,25105,20,4,-73,6188,27394,17,4,-79,0,-1,19,4,-75,6182,41139,19,4,-75,6188,25763,15,4,-83,6188,25633,16,4,-81,6188,25089,16,4,-81
4.60012E+14,1.50926E+12,121.2155602,31.28590361,6,6188,25105,19,4,-75,6188,27394,18,4,-77,6182,41139,19,4,-75,6188,25763,15,4,-83,6188,25633,16,4,-81,6188,25089,16,4,-81,,,,,
4.60012E+14,1.50926E+12,121.2154744,31.28596228,6,6188,25105,19,4,-75,6188,27394,18,4,-77,6182,41139,19,4,-75,6188,25763,15,4,-83,6188,25633,16,4,-81,6188,25089,16,4,-81,,,,,
4.60012E+14,1.50926E+12,121.2154744,31.28596228,6,6188,25105,17,4,-79,6188,27394,18,4,-77,6182,41139,19,4,-75,6188,25763,15,4,-83,6188,25633,15,4,-83,6188,25089,16,4,-81,,,,,
4.60012E+14,1.50926E+12,121.2153813,31.28602108,6,6188,25105,17,4,-79,6188,27394,18,4,-77,6182,41139,19,4,-75,6188,25763,15,4,-83,6188,25633,15,4,-83,6188,25089,16,4,-81,,,,,
4.60012E+14,1.50926E+12,121.2153813,31.28602108,6,6188,25105,16,4,-81,6188,27394,18,4,-77,6182,41139,19,4,-75,6188,25763,14,4,-85,6188,25633,14,4,-85,6188,25089,15,4,-83,,,,,
4.60012E+14,1.50926E+12,121.2152677,31.28611093,6,6188,25105,16,4,-81,6188,27394,18,4,-77,6182,41139,19,4,-75,6188,25763,14,4,-85,6188,25633,14,4,-85,6188,25089,15,4,-83,,,,,
4.60012E+14,1.50926E+12,121.2152677,31.28611093,6,6188,25105,15,4,-83,6188,27394,18,4,-77,6182,41139,21,4,-71,6188,25763,14,4,-85,6188,25633,14,4,-85,6188,25089,15,4,-83,,,,,
4.60012E+14,1.50926E+12,121.2150949,31.28620999,6,6188,25105,15,4,-83,6188,27394,18,4,-77,6182,41139,21,4,-71,6188,25763,14,4,-85,6188,25633,14,4,-85,6188,25089,15,4,-83,,,,,
4.60012E+14,1.50926E+12,121.2150949,31.28620999,6,6188,25105,14,4,-85,6188,27394,19,4,-75,6182,41139,21,4,-71,6188,25633,14,4,-85,6188,25089,14,4,-85,6188,27378,14,4,-85,,,,,
4.60012E+14,1.50926E+12,121.2150616,31.28623567,6,6188,25105,14,4,-85,6188,27394,19,4,-75,6182,41139,21,4,-71,6188,25633,14,4,-85,6188,25089,14,4,-85,6188,27378,14,4,-85,,,,,
4.60012E+14,1.50926E+12,121.2150616,31.28623567,7,6188,25105,13,4,-87,6188,27394,19,4,-75,6182,41139,21,4,-71,6188,25633,13,4,-87,6188,25089,14,4,-85,6188,27378,14,4,-85,6188,25763,12,4,-89
4.60012E+14,1.50926E+12,121.2149648,31.28629549,7,6188,25105,13,4,-87,6188,27394,19,4,-75,6182,41139,21,4,-71,6188,25633,13,4,-87,6188,25089,14,4,-85,6188,27378,14,4,-85,6188,25763,12,4,-89
4.60012E+14,1.50926E+12,121.2149648,31.28629549,6,6182,41139,24,4,-65,6188,25633,13,4,-87,6188,25089,14,4,-85,6188,27378,14,4,-85,6188,25105,12,4,-89,6188,27394,19,4,-75,,,,,
4.60012E+14,1.50926E+12,121.2148941,31.28634523,6,6182,41139,24,4,-65,6188,25633,13,4,-87,6188,25089,14,4,-85,6188,27378,14,4,-85,6188,25105,12,4,-89,6188,27394,19,4,-75,,,,,
4.60012E+14,1.50926E+12,121.2148941,31.28634523,7,6182,41139,23,4,-67,6188,25633,12,4,-89,6188,25089,13,4,-87,6188,27378,14,4,-85,6188,25105,12,4,-89,6188,27394,19,4,-75,6188,25761,18,4,-77
4.60012E+14,1.50926E+12,121.2148017,31.286403,7,6182,41139,23,4,-67,6188,25633,12,4,-89,6188,25089,13,4,-87,6188,27378,14,4,-85,6188,25105,12,4,-89,6188,27394,19,4,-75,6188,25761,18,4,-77
4.60012E+14,1.50926E+12,121.2148017,31.286403,6,6182,41139,23,4,-67,6188,27378,14,4,-85,6188,27394,19,4,-75,6188,25761,17,4,-79,0,-1,19,4,-75,0,-1,15,4,-83,,,,,
4.60012E+14,1.50926E+12,121.2145439,31.28637045,6,6182,41139,23,4,-67,6188,27378,14,4,-85,6188,27394,19,4,-75,6188,25761,17,4,-79,0,-1,19,4,-75,0,-1,15,4,-83,,,,,
4.60012E+14,1.50926E+12,121.2145439,31.28637045,7,6182,41139,21,4,-71,6188,27378,15,4,-83,6188,27394,19,4,-75,6188,25761,17,4,-79,6188,26050,22,4,-69,6151,14542,14,4,-85,6188,27377,20,4,-73
4.60012E+14,1.50926E+12,121.2144478,31.28643784,7,6182,41139,21,4,-71,6188,27378,15,4,-83,6188,27394,19,4,-75,6188,25761,17,4,-79,6188,26050,22,4,-69,6151,14542,14,4,-85,6188,27377,20,4,-73
4.60012E+14,1.50926E+12,121.2144478,31.28643784,7,6182,41139,21,4,-71,6188,27378,15,4,-83,6188,27394,19,4,-75,6188,25761,16,4,-81,6188,26050,22,4,-69,6151,14542,14,4,-85,6188,27377,18,4,-77
4.60012E+14,1.50926E+12,121.2143712,31.28648798,7,6182,41139,21,4,-71,6188,27378,15,4,-83,6188,27394,19,4,-75,6188,25761,16,4,-81,6188,26050,22,4,-69,6151,14542,14,4,-85,6188,27377,18,4,-77
4.60012E+14,1.50926E+12,121.2143712,31.28648798,7,6182,41139,21,4,-71,6188,27378,15,4,-83,6188,27394,19,4,-75,6188,25761,16,4,-81,6188,26050,20,4,-73,6151,14542,14,4,-85,6188,27377,18,4,-77
4.60012E+14,1.50926E+12,121.2142163,31.28659776,7,6182,41139,22,4,-69,6188,27378,15,4,-83,6188,27394,20,4,-73,6188,25761,15,4,-83,6188,26050,20,4,-73,6151,14542,13,4,-87,6188,27377,17,4,-79
4.60012E+14,1.50926E+12,121.2141574,31.28664349,7,6182,41139,22,4,-69,6188,27378,15,4,-83,6188,27394,20,4,-73,6188,25761,15,4,-83,6188,26050,21,4,-71,6188,27377,17,4,-79,0,-1,14,4,-85
4.60012E+14,1.50926E+12,121.2140716,31.28673261,7,6182,41139,21,4,-71,6188,27378,15,4,-83,6188,27394,20,4,-73,6188,25761,13,4,-87,6188,26050,21,4,-71,6188,27377,17,4,-79,6188,27314,14,4,-85
4.60012E+14,1.50927E+12,121.2139541,31.2868225,6,6182,41139,18,4,-77,6188,27378,15,4,-83,6188,27394,20,4,-73,6188,26050,21,4,-71,6188,27377,17,4,-79,6188,27314,16,4,-81,,,,,
4.60012E+14,1.50927E+12,121.2138466,31.28687596,6,6182,41139,17,4,-79,6188,27378,16,4,-81,6188,27394,20,4,-73,6188,26050,21,4,-71,6188,27377,17,4,-79,6188,27314,16,4,-81,,,,,
4.60012E+14,1.50927E+12,121.2137477,31.28693706,7,6182,41139,16,4,-81,6188,27378,16,4,-81,6188,27394,20,4,-73,6188,26050,22,4,-69,6188,27377,17,4,-79,6188,27314,19,4,-75,0,-1,15,4,-83
4.60012E+14,1.50927E+12,121.2137019,31.28699643,7,6182,41139,16,4,-81,6188,27378,16,4,-81,6188,27394,20,4,-73,6188,26050,22,4,-69,6188,27377,17,4,-79,6188,27314,19,4,-75,0,-1,15,4,-83
